Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Hospital_Name,Provider_Number,State,Measure_Name,Number_of_Discharges,Footnote,Excess_Readmission_Ratio,Predicted_Readmission_Rate,Expected_Readmission_Rate,Number_of_Readmissions,Start_Date,End_Date
50547,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE   /  P O BOX 1493",ELDRIDGE,CA,95431,SONOMA,7079386000,"Acute Care Hospitals","Government - Federal",No,"SONOMA DEVELOPMENTAL CENTER",50547,CA,READM-30-PN-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
50548,"FAIRVIEW DEVELOPMENTAL CENTER","2501 HARBOR BOULEVARD","COSTA MESA",CA,92626,ORANGE,7149575000,"Acute Care Hospitals","Government - Local",No,"FAIRVIEW DEVELOPMENTAL CENTER",50548,CA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100130,"LAKESIDE MEDICAL CENTER","39200 HOOKER HWY","BELLE GLADE",FL,33430,"PALM BEACH",5619966571,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LAKESIDE MEDICAL CENTER",100130,FL,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100142,"JACKSON HOSPITAL","4250 HOSPITAL DR",MARIANNA,FL,32446,JACKSON,8507182620,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON HOSPITAL",100142,FL,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9296,5,5.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
100030,"HEALTH CENTRAL","10000 W COLONIAL DR",OCOEE,FL,34761,ORANGE,4072961820,"Acute Care Hospitals","Government - State",Yes,"HEALTH CENTRAL",100030,FL,READM-30-AMI-HRRP,123,NULL,0.9518,18.5,19.4,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100030,"HEALTH CENTRAL","10000 W COLONIAL DR",OCOEE,FL,34761,ORANGE,4072961820,"Acute Care Hospitals","Government - State",Yes,"HEALTH CENTRAL",100030,FL,READM-30-PN-HRRP,254,NULL,0.9976,19,19,48,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100038,"MEMORIAL REGIONAL HOSPITAL","3501 JOHNSON ST",HOLLYWOOD,FL,33021,BROWARD,9549872000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL REGIONAL HOSPITAL",100038,FL,READM-30-COPD-HRRP,536,NULL,1.0182,21.8,21.4,118,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100062,"MUNROE REGIONAL MEDICAL CENTER","1500 SW 1ST AVE",OCALA,FL,34474,MARION,3523517200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MUNROE REGIONAL MEDICAL CENTER",100062,FL,READM-30-AMI-HRRP,719,NULL,0.8672,15.5,17.9,104,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,GA,READM-30-COPD-HRRP,223,NULL,1.0307,22.3,21.6,52,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,GA,READM-30-HF-HRRP,301,NULL,1.0003,23.3,23.2,70,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110015,"TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","VILLA RICA",GA,30180,CARROLL,7704563101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER VILLA RICA",110015,GA,READM-30-HF-HRRP,83,NULL,0.9394,21.3,22.6,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100105,"INDIAN RIVER MEDICAL CENTER","1000 36TH ST","VERO BEACH",FL,32960,"INDIAN RIVER",7725674311,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"INDIAN RIVER MEDICAL CENTER",100105,FL,READM-30-PN-HRRP,651,NULL,0.8233,13.6,16.5,77,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110132,"MEMORIAL HOSPITAL AND MANOR","1500 E SHOTWELL STREET",BAINBRIDGE,GA,39819,DECATUR,2292463500,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL AND MANOR",110132,GA,READM-30-PN-HRRP,140,NULL,1.0373,14.2,13.7,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180087,"TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD",CAMPBELLSVILLE,KY,42718,TAYLOR,2704653561,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TAYLOR REGIONAL HOSPITAL",110135,GA,READM-30-COPD-HRRP,86,NULL,0.9467,18.5,19.6,12,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100017,"HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","DAYTONA BEACH",FL,32114,VOLUSIA,3862544000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HALIFAX HEALTH MEDICAL CENTER",100017,FL,READM-30-HF-HRRP,594,NULL,1.0169,22.4,22,134,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100022,"JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE",MIAMI,FL,33136,MIAMI-DADE,3055851111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON MEMORIAL HOSPITAL",100022,FL,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,1.07,6.2,5.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
100026,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM","615 N BONITA AVE","PANAMA CITY",FL,32401,BAY,8507691511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM",100026,FL,READM-30-AMI-HRRP,408,NULL,1.0885,18.2,16.8,79,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100026,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM","615 N BONITA AVE","PANAMA CITY",FL,32401,BAY,8507691511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM",100026,FL,READM-30-HF-HRRP,1241,NULL,0.8656,19.9,23,239,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100028,"PARRISH MEDICAL CENTER","951 N WASHINGTON AVE",TITUSVILLE,FL,32796,BREVARD,3212686111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PARRISH MEDICAL CENTER",100028,FL,READM-30-AMI-HRRP,135,NULL,0.9535,16.7,17.5,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150072,"MEMORIAL HOSPITAL","1101 MICHIGAN AVE",LOGANSPORT,IN,46947,CASS,5747537541,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",140185,IL,READM-30-AMI-HRRP,352,NULL,1.0117,18.3,18.1,65,"2010-07-01 00:00:00","2013-06-30 00:00:00"
360092,"MEMORIAL HOSPITAL","500 LONDON AVENUE",MARYSVILLE,OH,43040,UNION,9375782289,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",140185,IL,READM-30-AMI-HRRP,352,NULL,1.0117,18.3,18.1,65,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450235,"MEMORIAL HOSPITAL","1110 NORTH SARAH DEWITT DRIVE",GONZALES,TX,78629,GONZALES,8306727581,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",140185,IL,READM-30-AMI-HRRP,352,NULL,1.0117,18.3,18.1,65,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450508,"MEMORIAL HOSPITAL","1204 MOUND ST",NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",140185,IL,READM-30-AMI-HRRP,352,NULL,1.0117,18.3,18.1,65,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,GLYNN,9124667000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",110025,GA,READM-30-AMI-HRRP,144,NULL,1.0111,17,16.8,25,"2010-07-01 00:00:00","2013-06-30 00:00:00"
310119,"UNIVERSITY HOSPITAL","150 BERGEN ST",NEWARK,NJ,7103,ESSEX,9739725658,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY HOSPITAL",110028,GA,READM-30-PN-HRRP,795,NULL,1.125,20.8,18.5,173,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,STEPHENS,7062824250,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STEPHENS COUNTY HOSPITAL",110032,GA,READM-30-COPD-HRRP,160,NULL,0.965,16.6,17.2,24,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110044,"PHOEBE SUMTER MEDICAL CENTER","126 HIGHWAY 280 W",AMERICUS,GA,31719,SUMTER,2299311280,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE SUMTER MEDICAL CENTER",110044,GA,READM-30-HF-HRRP,92,NULL,1.0207,21.5,21.1,21,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110051,"UNION GENERAL HOSPITAL","35 HOSPITAL ROAD",BLAIRSVILLE,GA,30512,UNION,7067452111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNION GENERAL HOSPITAL",110051,GA,READM-30-HF-HRRP,119,NULL,1.0028,22.6,22.5,27,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110054,"FLOYD MEDICAL CENTER","304 TURNER MCCALL BLVD P O BOX 233",ROME,GA,30162,FLOYD,7065096900,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"FLOYD MEDICAL CENTER",110054,GA,READM-30-COPD-HRRP,502,NULL,1.0064,21.2,21.1,107,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110071,"APPLING HOSPITAL","163 E TOLLISON STREET",BAXLEY,GA,31513,APPLING,9123679841,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"APPLING HOSPITAL",110071,GA,READM-30-COPD-HRRP,95,NULL,0.9385,17.4,18.5,12,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110073,"DORMINY MEDICAL CENTER","200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,"BEN HILL",2294247100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DORMINY MEDICAL CENTER",110073,GA,READM-30-COPD-HRRP,134,NULL,1.0165,20,19.7,28,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110073,"DORMINY MEDICAL CENTER","200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,"BEN HILL",2294247100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DORMINY MEDICAL CENTER",110073,GA,READM-30-PN-HRRP,122,NULL,1.1038,18.9,17.1,29,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110086,"WASHINGTON COUNTY REGIONAL MEDICAL CENTER","610 SPARTA ROAD",SANDERSVILLE,GA,31082,WASHINGTON,4782402100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WASHINGTON COUNTY REGIONAL MEDICAL CENTER",110086,GA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110095,"TIFT REGIONAL MEDICAL CENTER","901 E 18TH STREET",TIFTON,GA,31793,TIFT,2293827120,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TIFT REGIONAL MEDICAL CENTER",110095,GA,READM-30-HIP-KNEE-HRRP,363,NULL,1.0064,5.5,5.4,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110100,"JEFFERSON HOSPITAL","1067 PEACHTREE ST",LOUISVILLE,GA,30434,JEFFERSON,4786257000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JEFFERSON HOSPITAL",110100,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110104,"CRISP REGIONAL HOSPITAL","902 7TH STREET NORTH",CORDELE,GA,31015,CRISP,2292763100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CRISP REGIONAL HOSPITAL",110104,GA,READM-30-AMI-HRRP,"Not Available",NULL,0.9861,21,21.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
110104,"CRISP REGIONAL HOSPITAL","902 7TH STREET NORTH",CORDELE,GA,31015,CRISP,2292763100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CRISP REGIONAL HOSPITAL",110104,GA,READM-30-PN-HRRP,186,NULL,1.138,19.9,17.5,45,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110107,"MEDICAL CENTER OF CENTRAL GEORGIA","777 HEMLOCK STREET",MACON,GA,31201,BIBB,4786336805,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEDICAL CENTER OF CENTRAL GEORGIA",110107,GA,READM-30-HIP-KNEE-HRRP,699,NULL,0.8491,4.4,5.2,28,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110130,"IRWIN COUNTY HOSPITAL","710 N IRWIN AVENUE",OCILLA,GA,31774,IRWIN,2294683845,"Acute Care Hospitals","Government - Hospital District or Authority",No,"IRWIN COUNTY HOSPITAL",110130,GA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100200,"BROWARD HEALTH IMPERIAL POINT","6401 N FEDERAL HWY","FORT LAUDERDALE",FL,33308,BROWARD,9547768500,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH IMPERIAL POINT",100200,FL,READM-30-PN-HRRP,133,NULL,0.9687,15.7,16.2,19,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140043,"CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD",STERLING,IL,61081,WHITESIDE,8156250400,"Acute Care Hospitals","Government - Local",Yes,"CGH MEDICAL CENTER",140043,IL,READM-30-COPD-HRRP,498,NULL,1.0497,22.4,21.3,115,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140043,"CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD",STERLING,IL,61081,WHITESIDE,8156250400,"Acute Care Hospitals","Government - Local",Yes,"CGH MEDICAL CENTER",140043,IL,READM-30-HIP-KNEE-HRRP,280,NULL,0.992,5.8,5.8,16,"2010-07-01 00:00:00","2013-06-30 00:00:00"
160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","IOWA CITY",IA,52242,JOHNSON,3193561616,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF IOWA HOSPITAL & CLINICS",160058,IA,READM-30-AMI-HRRP,276,NULL,0.9081,16,17.6,39,"2010-07-01 00:00:00","2013-06-30 00:00:00"
160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","IOWA CITY",IA,52242,JOHNSON,3193561616,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF IOWA HOSPITAL & CLINICS",160058,IA,READM-30-PN-HRRP,267,NULL,1.0716,18.7,17.4,54,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140059,"JERSEY COMMUNITY HOSPITAL","400 MAPLE SUMMIT ROAD",JERSEYVILLE,IL,62052,JERSEY,6184986402,"Acute Care Hospitals","Government - Local",Yes,"JERSEY COMMUNITY HOSPITAL",140059,IL,READM-30-AMI-HRRP,"Not Available",NULL,0.9708,21.7,22.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
140059,"JERSEY COMMUNITY HOSPITAL","400 MAPLE SUMMIT ROAD",JERSEYVILLE,IL,62052,JERSEY,6184986402,"Acute Care Hospitals","Government - Local",Yes,"JERSEY COMMUNITY HOSPITAL",140059,IL,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
140300,"PROVIDENT HOSPITAL OF CHICAGO","500 E 51ST ST",CHICAGO,IL,60615,COOK,3125722000,"Acute Care Hospitals","Government - Local",Yes,"PROVIDENT HOSPITAL OF CHICAGO",140300,IL,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
140300,"PROVIDENT HOSPITAL OF CHICAGO","500 E 51ST ST",CHICAGO,IL,60615,COOK,3125722000,"Acute Care Hospitals","Government - Local",Yes,"PROVIDENT HOSPITAL OF CHICAGO",140300,IL,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
150005,"HENDRICKS REGIONAL HEALTH","1000 E MAIN ST",DANVILLE,IN,46122,HENDRICKS,3177454451,"Acute Care Hospitals","Government - Local",Yes,"HENDRICKS REGIONAL HEALTH",150005,IN,READM-30-HF-HRRP,316,NULL,0.9652,21.5,22.3,66,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110226,"DEKALB MEDICAL CENTER AT HILLANDALE","2801 DEKALB MEDICAL PARKWAY",LITHONIA,GA,30058,DEKALB,4045018040,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DEKALB MEDICAL CENTER AT HILLANDALE",110226,GA,READM-30-HF-HRRP,153,NULL,0.9743,21.2,21.8,31,"2010-07-01 00:00:00","2013-06-30 00:00:00"
120002,"MAUI MEMORIAL MEDICAL CENTER","221 MAHALANI STREET",WAILUKU,HI,96793,MAUI,8084425101,"Acute Care Hospitals","Government - State",Yes,"MAUI MEMORIAL MEDICAL CENTER",120002,HI,READM-30-PN-HRRP,214,NULL,0.9983,15.5,15.5,33,"2010-07-01 00:00:00","2013-06-30 00:00:00"
120005,"HILO MEDICAL CENTER","1190 WAIANUENUE AVENUE",HILO,HI,96720,HAWAII,8089323000,"Acute Care Hospitals","Government - State",Yes,"HILO MEDICAL CENTER",120005,HI,READM-30-COPD-HRRP,148,NULL,0.9916,18,18.1,26,"2010-07-01 00:00:00","2013-06-30 00:00:00"
120005,"HILO MEDICAL CENTER","1190 WAIANUENUE AVENUE",HILO,HI,96720,HAWAII,8089323000,"Acute Care Hospitals","Government - State",Yes,"HILO MEDICAL CENTER",120005,HI,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9678,4.9,5.1,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
120014,"WILCOX MEMORIAL HOSPITAL","3-3420 KUHIO HIGHWAY",LIHUE,HI,96766,KAUAI,8082451103,"Acute Care Hospitals","Government - Federal",Yes,"WILCOX MEMORIAL HOSPITAL",120014,HI,READM-30-COPD-HRRP,"Not Available",NULL,0.9894,17.9,18.1,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
120019,"KONA COMMUNITY HOSPITAL","79-1019 HAUKAPILA STREET",KEALAKEKUA,HI,96750,HAWAII,8083229311,"Acute Care Hospitals","Government - State",Yes,"KONA COMMUNITY HOSPITAL",120019,HI,READM-30-HIP-KNEE-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
140275,"GENESIS HEALTH SYSTEM","801 ILLINI DRIVE",SILVIS,IL,61282,"ROCK ISLAND",3097929363,"Acute Care Hospitals","Government - Local",Yes,"GENESIS HEALTH SYSTEM",140275,IL,READM-30-COPD-HRRP,268,NULL,1.0074,19.6,19.4,53,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180116,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,42066,GRAVES,2702514585,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON PURCHASE MEDICAL CENTER",180116,KY,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9654,5.1,5.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
190007,"NATCHITOCHES REGIONAL MEDICAL CENTER","501 KEYSER AVE",NATCHITOCHES,LA,71457,NATCHITOCHES,3182144200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,LA,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,1.1096,6.6,5.9,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
150018,"ELKHART GENERAL HOSPITAL","600 E BLVD",ELKHART,IN,46514,ELKHART,5742942621,"Acute Care Hospitals","Government - Local",Yes,"ELKHART GENERAL HOSPITAL",150018,IN,READM-30-PN-HRRP,438,NULL,0.9364,15.5,16.6,64,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150037,"HANCOCK REGIONAL HOSPITAL","801 N STATE ST",GREENFIELD,IN,46140,HANCOCK,3174625544,"Acute Care Hospitals","Government - Local",Yes,"HANCOCK REGIONAL HOSPITAL",150037,IN,READM-30-AMI-HRRP,"Not Available",NULL,0.9811,17.1,17.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
150072,"MEMORIAL HOSPITAL","1101 MICHIGAN AVE",LOGANSPORT,IN,46947,CASS,5747537541,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",150072,IN,READM-30-HF-HRRP,121,NULL,0.8634,17.5,20.3,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
360092,"MEMORIAL HOSPITAL","500 LONDON AVENUE",MARYSVILLE,OH,43040,UNION,9375782289,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",150072,IN,READM-30-HF-HRRP,121,NULL,0.8634,17.5,20.3,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450235,"MEMORIAL HOSPITAL","1110 NORTH SARAH DEWITT DRIVE",GONZALES,TX,78629,GONZALES,8306727581,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",150072,IN,READM-30-HF-HRRP,121,NULL,0.8634,17.5,20.3,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450508,"MEMORIAL HOSPITAL","1204 MOUND ST",NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",150072,IN,READM-30-HF-HRRP,121,NULL,0.8634,17.5,20.3,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150097,"MAJOR HOSPITAL","150 W WASHINGTON ST",SHELBYVILLE,IN,46176,SHELBY,3173923211,"Acute Care Hospitals","Government - Local",Yes,"MAJOR HOSPITAL",150097,IN,READM-30-PN-HRRP,238,NULL,0.9998,18.5,18.5,44,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150104,"WITHAM HEALTH SERVICES","2605 N LEBANON ST",LEBANON,IN,46052,BOONE,7654858000,"Acute Care Hospitals","Government - Local",Yes,"WITHAM HEALTH SERVICES",150104,IN,READM-30-PN-HRRP,176,NULL,0.9195,15.3,16.7,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190045,"ST TAMMANY PARISH HOSPITAL","1202 S TYLER STREET",COVINGTON,LA,70433,"SAINT TAMMANY",9858984000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ST TAMMANY PARISH HOSPITAL",190045,LA,READM-30-PN-HRRP,321,NULL,0.9731,17.3,17.8,54,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170039,"SUMNER REGIONAL MEDICAL CENTER","1323 NORTH A STREET",WELLINGTON,KS,67152,SUMNER,6203267451,"Acute Care Hospitals","Government - Local",Yes,"SUMNER REGIONAL MEDICAL CENTER",170039,KS,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170040,"UNIVERSITY OF KANSAS HOSPITAL","3901 RAINBOW BLVD","KANSAS CITY",KS,66103,WYANDOTTE,9135887332,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY OF KANSAS HOSPITAL",170040,KS,READM-30-COPD-HRRP,182,NULL,0.9833,19.9,20.2,35,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170074,"GEARY COMMUNITY HOSPITAL","1102 ST MARY'S ROAD","JUNCTION CITY",KS,66441,GEARY,7852103301,"Acute Care Hospitals","Government - Local",Yes,"GEARY COMMUNITY HOSPITAL",170074,KS,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170074,"GEARY COMMUNITY HOSPITAL","1102 ST MARY'S ROAD","JUNCTION CITY",KS,66441,GEARY,7852103301,"Acute Care Hospitals","Government - Local",Yes,"GEARY COMMUNITY HOSPITAL",170074,KS,READM-30-PN-HRRP,127,NULL,0.9106,12.8,14.1,11,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170094,"COFFEY COUNTY HOSPITAL","801 NORTH 4TH STREET",BURLINGTON,KS,66839,COFFEY,6203642121,"Acute Care Hospitals","Government - Local",Yes,"COFFEY COUNTY HOSPITAL",170094,KS,READM-30-HF-HRRP,95,NULL,0.9109,18.1,19.9,12,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","415 N MAIN STREET",ULYSSES,KS,67880,GRANT,6203561266,"Acute Care Hospitals","Government - Local",Yes,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",170110,KS,READM-30-COPD-HRRP,"Not Available",NULL,1.0222,16.6,16.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","415 N MAIN STREET",ULYSSES,KS,67880,GRANT,6203561266,"Acute Care Hospitals","Government - Local",Yes,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",170110,KS,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
